,ID,MTS,AMOUNT,PRICE
40,264773798,1530625619342,-0.0819,6554.1
41,264773797,1530625619340,-1.26177948,6554.1
42,264773796,1530625619338,-2.5,6554.3
43,264773795,1530625619336,-25.0,6555.0
44,264773794,1530625619334,-1.5,6555.0
45,264773793,1530625619332,-0.03,6555.0
46,264773792,1530625619330,-0.003,6555.0
47,264773791,1530625619327,-0.02581833,6555.0
48,264773790,1530625619326,-5.01,6555.0
49,264773789,1530625619324,-0.002,6555.0
50,264773788,1530625619321,-0.22883,6555.2
51,264773787,1530625619319,-0.5843,6555.3
52,264773786,1530625619317,-0.5,6555.7
53,264773785,1530625619314,-2.25637474,6556.0
54,264773784,1530625619312,-1.57710251,6556.0
55,264773783,1530625619310,-1.52,6556.3916081
56,264773781,1530625619305,-2.283,6556.6
57,264773780,1530625619301,-1.825,6557.2
58,264773779,1530625619296,-1.83,6557.55656752
59,264773777,1530625619291,-2.81582953,6557.6
60,264773776,1530625619289,-5.0,6558.0
61,264773775,1530625619286,-0.31416547,6558.0
62,264773774,1530625619277,-0.087,6558.0
63,264773725,1530625608000,-0.065,6558.0
64,264773705,1530625601988,0.007,6558.1
65,264773704,1530625601952,0.02842098,6558.1
66,264773703,1530625601950,0.20995762,6558.02255128
67,264773701,1530625601946,1.1891,6557.7
68,264773682,1530625598938,-0.025,6557.55656752
69,264773643,1530625586892,1.00144754,6556.5
70,264773634,1530625584985,0.1682,6556.1
71,264773633,1530625584983,1.5,6556.1
72,264773632,1530625584981,0.347,6556.1
73,264773631,1530625584979,0.152,6556.1
74,264773630,1530625584977,0.23540703,6556.04212027
75,264773617,1530625581527,-0.04164032,6556.0
76,264773614,1530625581425,-0.394233,6556.0
77,264773611,1530625581394,-0.0758455,6556.0
78,264773609,1530625581353,-0.0759846,6556.0
79,264773605,1530625581291,-0.0761596,6556.0
80,264773591,1530625581219,-0.1523192,6556.0
81,264773584,1530625581190,-0.0761596,6556.0
82,264773583,1530625581189,-0.0761596,6556.0
83,264773581,1530625581188,-0.07602019,6556.0
84,264773465,1530625560097,-1.03316861,6556.0
85,264773464,1530625560095,-0.05,6556.0
86,264773438,1530625554637,-0.05,6556.0
0,264773877,1530625622113,-0.37476131,6554.3
0,264773883,1530625623602,-0.97901459,6554.3
1,264773882,1530625623599,-0.02098541,6554.3
2,264773877,1530625622113,-0.37476131,6554.3
0,264774803,1530625748849,-0.00456291,6556.3
1,264774774,1530625742552,1.73661043,6558.1
2,264774773,1530625742550,0.0811,6558.0
3,264774772,1530625742548,0.30053876,6558.0
